    0   50  102    0 9999 9999 9999    0    0 0
    1    8    8    0 9999 9999 9999   10    0 0
    2   22    8    0 9999 9999 9999   10    0 0
    3   36    8    0 9999 9999 9999   10    0 0
    4   50    8    0 9999 9999 9999   10    0 0
    5   64    8    0 9999 9999 9999   10    0 0
    6   78    8    0 9999 9999 9999   10    0 0
    7   92    8    0 9999 9999 9999   10    0 0
    8    8   22    0 9999 9999 9999   10    0 0
    9   22   22    0 9999 9999 9999   10    0 0
   10   36   22    0 9999 9999 9999   10    0 0
   11   50   22    0 9999 9999 9999   10    0 0
   12   64   22    0 9999 9999 9999   10    0 0
   13   78   22    0 9999 9999 9999   10    0 0
   14   92   22    0 9999 9999 9999   10    0 0
   15    8   36    0 9999 9999 9999   10    0 0
   16   22   36    0 9999 9999 9999   10    0 0
   17   36   36    0 9999 9999 9999   10    0 0
   18   50   36    0 9999 9999 9999   10    0 0
   19   64   36    0 9999 9999 9999   10    0 0
   20   78   36    0 9999 9999 9999   10    0 0
   21   92   36    0 9999 9999 9999   10    0 0
   22    8   50    0 9999 9999 9999   10    0 0
   23   22   50    0 9999 9999 9999   10    0 0
   24   36   50    0 9999 9999 9999   10    0 0
   25   46   50    0 9999 9999 9999   10    0 0
   26   64   50    0 9999 9999 9999   10    0 0
   27   78   50    0 9999 9999 9999   10    0 0
   28   92   50    0 9999 9999 9999   10    0 0
   29    8   64    0 9999 9999 9999   10    0 0
   30   22   64    0 9999 9999 9999   10    0 0
   31   36   64    0 9999 9999 9999   10    0 0
   32   50   64    0 9999 9999 9999   10    0 0
   33   64   64    0 9999 9999 9999   10    0 0
   34   78   64    0 9999 9999 9999   10    0 0
   35   92   64    0 9999 9999 9999   10    0 0
   36    8   78    0 9999 9999 9999   10    0 0
   37   22   78    0 9999 9999 9999   10    0 0
   38   36   78    0 9999 9999 9999   10    0 0
   39   50   78    0 9999 9999 9999   10    0 0
   40   64   78    0 9999 9999 9999   10    0 0
   41   78   78    0 9999 9999 9999   10    0 0
   42   92   78    0 9999 9999 9999   10    0 0
   43    8   92    0 9999 9999 9999   10    0 0
   44   22   92    0 9999 9999 9999   10    0 0
   45   36   92    0 9999 9999 9999   10    0 0
   46   50   92    0 9999 9999 9999   10    0 0
   47   64   92    0 9999 9999 9999   10    0 0
   48   78   92    0 9999 9999 9999   10    0 0
   49   92   92    0 9999 9999 9999   10    0 0
   50    4    1    0 9999 9999 9999   10    0 0
   51    6    1    0 9999 9999 9999   10    0 0
   52    2    3    0 9999 9999 9999   10    0 0
   53    8    3    0 9999 9999 9999   10    0 0
   54    4    5    0 9999 9999 9999   10    0 0
   55    6    5    0 9999 9999 9999   10    0 0
   56    2    7    0 9999 9999 9999   10    0 0
   57    8    7    0 9999 9999 9999   10    0 0
   58    4    9    0 9999 9999 9999   10    0 0
   59    6    9    0 9999 9999 9999   10    0 0
   60   94    1    0 9999 9999 9999   10    0 0
   61   96    1    0 9999 9999 9999   10    0 0
   62   92    3    0 9999 9999 9999   10    0 0
   63   98    3    0 9999 9999 9999   10    0 0
   64   94    5    0 9999 9999 9999   10    0 0
   65   96    5    0 9999 9999 9999   10    0 0
   66   92    7    0 9999 9999 9999   10    0 0
   67   98    7    0 9999 9999 9999   10    0 0
   68   94    9    0 9999 9999 9999   10    0 0
   69   96    9    0 9999 9999 9999   10    0 0
   70   49   46    0 9999 9999 9999   10    0 0
   71   51   46    0 9999 9999 9999   10    0 0
   72   47   48    0 9999 9999 9999   10    0 0
   73   53   48    0 9999 9999 9999   10    0 0
   74   49   50    0 9999 9999 9999   10    0 0
   75   51   50    0 9999 9999 9999   10    0 0
   76   47   52    0 9999 9999 9999   10    0 0
   77   53   52    0 9999 9999 9999   10    0 0
   78   49   54    0 9999 9999 9999   10    0 0
   79   51   54    0 9999 9999 9999   10    0 0
   80    4   91    0 9999 9999 9999   10    0 0
   81    6   91    0 9999 9999 9999   10    0 0
   82    2   93    0 9999 9999 9999   10    0 0
   83    8   93    0 9999 9999 9999   10    0 0
   84    4   95    0 9999 9999 9999   10    0 0
   85    6   95    0 9999 9999 9999   10    0 0
   86    2   97    0 9999 9999 9999   10    0 0
   87    8   97    0 9999 9999 9999   10    0 0
   88    4   99    0 9999 9999 9999   10    0 0
   89    6   99    0 9999 9999 9999   10    0 0
   90   94   91    0 9999 9999 9999   10    0 0
   91   96   91    0 9999 9999 9999   10    0 0
   92   92   93    0 9999 9999 9999   10    0 0
   93   98   93    0 9999 9999 9999   10    0 0
   94   94   95    0 9999 9999 9999   10    0 0
   95   96   95    0 9999 9999 9999   10    0 0
   96   92   97    0 9999 9999 9999   10    0 0
   97   98   97    0 9999 9999 9999   10    0 0
   98   94   99    0 9999 9999 9999   10    0 0
   99   96   99    0 9999 9999 9999   10    0 0
  100   54   50    0 9999 9999 9999   10    0 0
