00000001 150900000 153400000
818
1 2505 158140000 143410000 420 1080 54901000
2 1652 150900000 153400000 420 1080 68000000
3 845 149250000 150760000 600 900 51857000
4 446 151560000 152530000 420 720 61524000
5 409 187900000 162000000 420 1080 55456000
6 399 175930000 165590000 480 900 63665000
7 391 161740000 166830000 480 1080 54633000
8 340 171050000 185560000 540 660 64820000
9 339 194810000 175130000 420 1080 55831000
10 310 150570000 156900000 540 780 69810000
11 304 171370000 185800000 480 1080 53667000
12 282 152630000 155020000 720 840 67498000
13 269 164320000 180640000 480 1080 55332000
14 263 151560000 152530000 450 570 65338000
15 255 160360000 177560000 180 450 53898000
16 251 158730000 162860000 240 1080 67093000
17 239 154650000 137660000 420 870 65396000
18 222 162370000 147230000 420 1080 55589000
19 218 150620000 156770000 540 720 68210000
20 216 158730000 162860000 420 1080 55444000
21 208 169600000 172730000 720 1320 55171000
22 203 172170000 186500000 360 600 53955000
23 202 177020000 171260000 660 1020 67361000
24 202 147870000 156090000 450 840 65208000
25 199 172010000 192920000 600 1380 50386000
26 196 151370000 161020000 420 570 64087000
27 196 176260000 173190000 720 840 65558000
28 195 148600000 139070000 360 1080 68797000
29 192 162550000 147710000 540 705 50918000
30 191 154150000 162450000 540 840 63325000
31 190 149280000 160320000 420 660 62320000
32 187 167870000 186100000 480 1080 52592000
33 187 159530000 181420000 510 870 61082000
34 184 144620000 155190000 540 1439 61900000
35 184 152830000 153710000 600 780 60889000
36 182 170110000 186590000 600 840 52112000
37 179 175270000 182320000 300 630 54136000
38 175 151910000 139970000 240 360 60653000
39 174 154170000 163000000 540 750 55058000
40 172 181000000 157460000 420 900 51159000
41 172 171130000 185870000 540 720 64440000
42 170 194180000 175040000 600 720 60561000
43 169 159980000 153850000 540 1020 53911000
44 169 151230000 138430000 360 720 53877000
45 169 170580000 174020000 540 1320 69823000
46 167 148790000 159570000 540 1080 53395000
47 164 146520000 154590000 540 840 61889000
48 162 194180000 175040000 540 720 61169000
49 160 194180000 175040000 840 1020 54848000
50 160 160440000 154000000 420 1080 55708000
51 157 175210000 171680000 600 900 52789000
52 157 159650000 146170000 360 1439 54420000
53 156 160200000 168850000 480 840 54680000
54 154 150540000 156850000 420 540 50171000
55 152 155310000 168200000 480 720 63080000
56 151 186080000 168830000 420 540 53153000
57 150 165750000 158570000 540 900 65151000
58 150 148130000 158550000 300 540 65435000
59 149 177320000 167660000 480 1080 55316000
60 149 159560000 165500000 540 900 63099000
61 149 157970000 145530000 600 840 65049000
62 149 169230000 162120000 360 660 51623000
63 147 160490000 148190000 480 1080 62636000
64 147 160470000 167500000 300 900 65318000
65 147 149730000 149400000 540 720 63307000
66 146 175300000 171610000 600 840 62601000
67 145 154290000 162670000 570 780 63542000
68 144 172120000 194570000 540 1200 62510000
69 141 150960000 162770000 480 660 64604000
70 141 162680000 147830000 420 540 50052000
71 140 157500000 152870000 420 1080 55809000
72 140 171550000 160660000 840 1020 63488000
