00000001 150900000 153400000
973
1 3575 150900000 153400000 420 1080 68000000
2 2099 149250000 150760000 600 1080 51857000
3 1097 149280000 160320000 360 660 62320000
4 1045 161960000 185740000 480 1020 51700000
5 671 160360000 177560000 180 450 53898000
6 639 171180000 170300000 360 540 64660000
7 605 151540000 147990000 540 900 65798000
8 553 171130000 185870000 540 720 64440000
9 548 160540000 160150000 480 780 63979000
10 536 172170000 186500000 360 600 53955000
11 514 169980000 172330000 540 720 54777000
12 502 150590000 156540000 510 840 68301000
13 490 149410000 160120000 420 1080 55711000
14 486 160650000 201370000 780 1439 61522000
15 478 163310000 150170000 480 780 52170000
16 452 148790000 159570000 540 1080 53395000
17 448 171450000 172750000 420 1080 55687000
18 443 177320000 167660000 480 1080 55316000
19 440 163550000 180500000 420 720 60600000
20 435 185570000 163240000 420 1080 55060000
21 412 148600000 139070000 540 1080 65735000
22 408 159650000 146170000 360 1439 54420000
23 403 156870000 144820000 420 720 52718000
24 397 151560000 152530000 450 570 65338000
25 394 172010000 192920000 480 780 50386000
26 385 153200000 163680000 480 720 60265000
27 385 160880000 200660000 540 720 68092000
28 368 147870000 156090000 450 840 65208000
29 366 169710000 181690000 0 1080 62389000
30 359 152570000 187650000 360 720 60259000
31 358 158850000 152580000 480 1080 54110000
32 352 181000000 157460000 420 900 51159000
33 350 162540000 194170000 600 1380 67085000
34 342 149390000 153770000 240 780 55063000
35 342 194140000 176430000 540 1080 52368000
36 331 176670000 153300000 420 1080 51164000
37 325 160880000 200660000 570 840 55019000
38 325 159740000 147020000 360 660 54140000
39 320 157070000 186510000 360 1080 61945000
40 319 161860000 144120000 420 1080 55632000
41 318 150570000 156900000 540 780 69810000
42 311 158300000 154530000 540 780 55268000
43 303 146520000 154590000 540 840 61889000
44 301 159700000 147060000 420 600 68098000
45 300 194180000 175040000 600 720 60561000
46 297 164320000 180640000 480 1080 55332000
47 290 148410000 139320000 480 1080 50105000
48 288 171360000 185930000 420 1080 55061000
49 282 151690000 154250000 420 600 67430000
50 276 187900000 162000000 420 1080 55456000
51 275 160100000 148740000 240 720 53887000
52 273 159710000 147020000 360 540 68624000
53 273 149410000 160120000 420 1080 55713000
54 264 160880000 200660000 900 1439 67913000
55 263 150530000 156760000 390 630 54909000
56 262 149410000 160120000 420 1080 55712000
57 254 177020000 171260000 660 1020 67361000
58 252 146720000 160480000 420 1080 55625000
59 247 169230000 162120000 360 600 50373000
60 246 151740000 157530000 420 720 66488000
61 246 150540000 156850000 420 660 54588000
62 244 171470000 185770000 420 660 64230000
63 241 149200000 160150000 540 660 54274000
64 240 187850000 162160000 600 900 54774000
65 239 160650000 201370000 480 1080 68968000
66 236 149500000 155520000 480 1200 54974000
67 235 160540000 160150000 480 840 62021000
68 234 169820000 172600000 600 960 62930000
69 232 154290000 162670000 570 780 63542000
70 232 183400000 170650000 420 1080 55403000
71 230 149440000 145390000 360 720 64678000
72 229 147940000 161310000 420 1080 61740000
73 229 151910000 139970000 540 1439 60653000
74 228 175270000 182320000 300 630 54136000
75 228 160770000 147250000 360 1439 65248000
76 227 159020000 181550000 540 780 61500000
77 227 174710000 169290000 420 720 64328000
78 227 169930000 184750000 900 1140 51611000
79 223 182720000 171000000 300 420 51158000
80 222 169880000 183530000 600 1080 51533000
81 221 152830000 153710000 600 780 60889000
82 221 150540000 156850000 600 720 55263000
83 220 194180000 175040000 840 1020 54848000
84 218 160880000 200660000 600 1439 64611000
85 217 175110000 174480000 840 1080 52645000
86 217 160880000 200660000 540 840 67970000
87 214 150910000 156040000 420 660 69776000
88 213 158810000 185510000 480 1080 55328000
89 212 148540000 156090000 420 1080 55298000
90 212 160880000 200660000 780 1439 64833000
91 209 170420000 160980000 840 1140 64657000
92 208 159020000 148060000 330 480 62602000
93 208 154290000 162670000 600 780 64119000
94 208 155310000 168200000 480 720 63080000
95 207 146760000 165380000 540 900 52184000
96 207 161870000 173260000 420 1080 55401000
97 203 175880000 189880000 540 660 55217000
98 199 168180000 160840000 420 660 64831000
99 196 192050000 156270000 480 1380 53353000
100 196 150540000 156850000 420 600 50171000
101 196 176260000 173190000 840 1050 66997000
102 195 151810000 160430000 240 840 60148000
103 195 171550000 160660000 840 1020 63488000
104 195 170710000 197210000 540 1380 64949000
105 195 144620000 155190000 540 780 64260000
106 195 150350000 159740000 390 720 60211000
107 193 171700000 186070000 480 1080 68252000
108 192 161260000 151190000 480 1080 54089000
109 189 169600000 172730000 720 1320 55171000
110 189 175300000 171610000 600 840 62601000
111 189 170110000 186590000 600 840 52112000
112 188 148040000 163150000 480 1080 68725000
113 187 162090000 160650000 360 1080 67465000
114 186 159530000 181420000 510 870 61082000
115 185 162550000 147710000 570 705 50918000
116 185 150190000 150410000 480 1080 54209000
117 185 155900000 145980000 540 1080 52460000
118 182 152330000 152390000 330 510 53286000
119 182 169130000 187330000 420 930 65879000
120 181 175930000 165590000 510 840 66030000
121 181 154590000 146200000 240 1320 52734000
122 180 171050000 185560000 600 720 55193000
123 178 149280000 160010000 360 720 65195000
124 178 165750000 158570000 540 900 65151000
125 177 146400000 166820000 600 990 64931000
126 177 154170000 163000000 540 750 55058000
127 175 151370000 161020000 420 570 64087000
128 174 171380000 185880000 540 660 65520000
129 172 160440000 154000000 420 1080 55708000
130 172 175440000 192910000 480 870 55207000
131 171 153620000 174440000 360 1080 55457000
132 171 150620000 156770000 540 720 68210000
133 171 154590000 176050000 180 720 67939000
134 170 171100000 163700000 420 1080 55480000
135 169 172230000 187110000 960 1080 66761000
136 168 194120000 186410000 480 600 53565000
137 168 154340000 156600000 420 1080 55427000
138 168 160470000 167500000 300 900 65318000
139 168 163560000 166030000 480 660 62656000
140 166 160540000 160150000 480 780 66429000
141 165 176610000 192160000 480 1080 61443000
142 163 156130000 161860000 440 570 60440000
143 163 160880000 200660000 480 1080 54442000
144 162 160880000 200660000 660 1080 51294000
145 162 152410000 164210000 420 1320 55050000
146 161 187820000 161960000 480 1320 54007000
147 160 158730000 162860000 240 1080 67093000
148 160 171620000 173990000 480 1320 60206000
149 157 161040000 148390000 540 900 64680000
150 156 162290000 181510000 480 1080 68151000
151 155 172640000 178560000 420 1080 55378000
152 154 158320000 171460000 405 660 62490000
153 154 160880000 200660000 570 1439 50902000
154 154 156970000 150110000 480 780 60450000
155 154 176220000 190990000 660 840 63674000
156 153 145250000 158770000 540 960 68281000
157 152 151560000 152530000 420 720 61524000
158 151 150320000 155680000 420 1080 55686000
159 151 173990000 187310000 420 1320 61733000
160 150 166670000 168300000 480 1080 60510000
161 150 172120000 186780000 480 1080 50791000
162 149 170490000 173680000 420 1080 55797000
163 148 144620000 155190000 540 720 54066000
164 147 160650000 201370000 660 1350 61260000
165 146 146100000 157320000 480 720 63819000
166 144 168360000 165880000 630 870 53421000
167 143 150160000 157320000 240 360 54924000
168 143 191460000 194500000 480 1080 55341000
169 143 156440000 172150000 540 780 65437000
170 142 185810000 189420000 420 1080 55430000
171 142 152570000 187650000 360 480 67781000
172 141 151230000 138430000 600 1080 54788000
173 141 149150000 160270000 420 1080 55752000
174 139 154590000 160170000 540 780 66353000
175 138 150620000 156770000 420 1080 55670000
176 138 180980000 157530000 540 930 53199000
177 138 160770000 147250000 420 720 67619000
178 138 186720000 195380000 420 1080 55389000
179 138 150160000 156700000 540 720 66234000
180 137 162550000 147710000 600 720 67586000
181 137 169980000 172330000 540 960 65820000
182 137 158220000 159100000 420 720 61644000
183 137 159650000 146170000 420 1080 55804000
184 137 161560000 168870000 360 960 67609000
185 136 159980000 153850000 840 1140 53911000
186 135 154950000 162400000 360 840 61063000
187 135 178790000 157630000 420 1080 55477000
188 134 168590000 189690000 360 1320 54113000
189 133 169230000 162120000 360 660 51623000
190 132 144880000 166610000 540 960 54191000
191 132 149820000 159770000 420 540 54731000
192 132 175210000 171680000 600 900 52789000
193 132 175520000 164270000 540 840 54982000
194 131 159340000 169870000 1 780 65206000
195 130 152830000 153710000 600 780 53640000
196 129 167850000 158850000 480 1080 54024000
197 129 172120000 194570000 540 1200 62510000
198 128 171050000 185560000 540 660 64820000
199 127 151480000 154500000 420 780 50412000
200 127 151610000 157360000 450 720 54388000
201 127 170490000 173680000 420 1080 55740000
202 126 150580000 161560000 480 600 64410000
203 126 160770000 147250000 600 1380 51964000
204 125 170760000 166500000 720 1020 53633000
205 125 154170000 163000000 540 750 55059000
206 125 171140000 169850000 420 840 63200000
