00000001 150900000 153400000
848
1 2737 150900000 153400000 420 1080 68000000
2 781 165750000 158570000 540 900 65151000
3 688 172170000 186500000 360 600 53955000
4 584 149890000 156880000 420 600 68960000
5 525 150490000 157400000 480 1140 67367000
6 496 160540000 160150000 480 780 63979000
7 477 151560000 152530000 450 570 65338000
8 446 164320000 180640000 480 1080 55332000
9 390 159650000 146170000 360 1439 54420000
10 383 150590000 156540000 510 840 68301000
11 359 150350000 159740000 390 720 60211000
12 340 158300000 154530000 540 780 55268000
13 338 149200000 160150000 480 660 54274000
14 295 147870000 156090000 450 840 65208000
15 295 162680000 147830000 420 540 50052000
16 291 177020000 171260000 660 1020 67361000
17 287 160360000 177560000 180 450 53898000
18 286 162370000 147230000 420 1080 55589000
19 280 159650000 146170000 480 1080 62552000
20 280 171180000 170300000 480 870 68522000
21 274 150570000 156900000 540 780 69810000
22 259 169980000 172330000 540 720 54777000
23 256 181000000 157460000 420 900 51159000
24 250 149250000 150760000 600 900 51857000
25 248 159530000 181420000 510 870 61082000
26 243 187850000 162160000 600 900 54774000
27 237 151540000 147990000 540 900 65798000
28 234 162610000 147910000 420 1080 55361000
29 232 151820000 157650000 480 840 54566000
30 232 163560000 166030000 480 660 62656000
31 229 185570000 163240000 420 1080 55060000
32 228 159020000 148060000 330 480 62602000
33 227 160200000 168850000 480 840 54680000
34 227 172010000 192920000 600 1380 50386000
35 224 163550000 180500000 420 720 60600000
36 223 154290000 162670000 570 780 63542000
37 216 151330000 153630000 300 420 60246000
38 215 172120000 194570000 540 1200 62510000
39 213 151370000 161020000 420 570 64087000
40 210 194180000 175040000 840 1020 54848000
41 205 149280000 160320000 420 660 62320000
42 205 159700000 147060000 420 600 68098000
43 204 158730000 162860000 240 1080 67093000
44 204 162550000 147710000 540 705 50918000
45 202 168630000 164510000 360 870 53528000
46 201 149410000 160120000 420 1080 55713000
47 199 148790000 159570000 540 1080 53395000
48 199 158500000 158330000 600 840 69552000
49 198 159020000 181550000 360 600 61500000
50 197 165350000 167030000 540 780 60939000
51 197 155310000 168200000 480 720 63080000
52 196 150540000 156850000 600 720 55263000
53 191 175300000 171610000 600 840 62601000
54 189 154170000 163000000 540 750 55059000
55 187 149410000 160120000 420 1080 55711000
56 186 169800000 172800000 480 720 54293000
57 185 159710000 147020000 360 540 68624000
58 185 152720000 148410000 480 690 66147000
59 184 148790000 159570000 360 1200 60111000
60 184 194550000 175260000 420 1080 55657000
61 181 161930000 148580000 420 1080 55735000
62 179 143930000 158550000 540 1080 69829000
63 177 194180000 175040000 540 720 61169000
64 176 154170000 163000000 540 750 55058000
65 176 171450000 172750000 420 1080 55687000
66 174 149870000 144140000 180 810 54550000
67 173 182720000 171000000 300 420 51158000
68 172 176850000 156700000 540 1380 54797000
69 170 151560000 152530000 420 720 61524000
70 170 148130000 158550000 300 540 65435000
71 169 154590000 160170000 540 780 66353000
72 165 170760000 166500000 600 780 55138000
73 164 187820000 161960000 480 1320 54007000
74 164 154290000 162670000 600 780 64119000
75 163 171380000 185880000 420 1080 55162000
76 162 172230000 187110000 960 1020 66761000
77 162 151610000 157360000 450 720 54388000
78 160 152830000 153710000 600 720 53640000
79 160 177320000 167660000 480 1080 55316000
80 160 147460000 140950000 570 840 66595000
81 158 156640000 170980000 480 720 60811000
82 157 150910000 156040000 390 600 69776000
83 156 160490000 148190000 480 1080 62636000
84 156 160470000 167500000 300 900 65318000
85 156 163790000 185870000 420 960 60640000
86 155 149440000 145390000 360 720 64678000
87 154 174660000 167600000 600 1020 54069000
88 153 171050000 185560000 540 660 64820000
89 151 171050000 185560000 600 720 55193000
90 149 150780000 162390000 480 1080 54125000
91 149 187900000 162000000 420 1080 55456000
92 149 172030000 175580000 360 720 64494000
93 148 156440000 172150000 540 780 65437000
