00000001 150900000 153400000
910
1 5057 149250000 150760000 600 1080 51857000
2 2038 161960000 185740000 480 1020 51700000
3 508 160360000 177560000 180 450 53898000
4 420 169800000 172800000 480 720 54293000
5 378 151560000 152530000 420 720 61524000
6 355 149410000 160120000 420 1080 55711000
7 337 176220000 190990000 660 840 63674000
8 332 177320000 167660000 480 1080 55316000
9 306 149280000 160320000 360 660 62320000
10 305 151910000 139970000 540 1439 60653000
11 303 159650000 146170000 360 1439 54420000
12 302 154210000 161440000 480 780 62393000
13 291 149390000 153770000 240 780 55063000
14 291 163550000 180500000 420 720 60600000
15 288 172010000 192920000 480 780 50386000
16 281 154290000 162670000 600 780 64119000
17 281 151740000 157530000 420 720 66488000
18 281 177020000 171260000 660 1020 67361000
19 280 171380000 185880000 480 1080 69812000
20 270 169980000 172330000 540 720 54777000
21 269 151560000 152530000 450 570 65338000
22 262 171310000 185900000 660 900 51859000
23 260 169600000 172730000 720 1320 55171000
24 259 147870000 156090000 450 840 65208000
25 256 171130000 185870000 540 720 64440000
26 251 150590000 156540000 510 840 68301000
27 249 170830000 185780000 360 660 50979000
28 247 176260000 173190000 840 1050 66997000
29 247 151820000 157650000 480 720 54566000
30 241 186080000 168830000 420 540 53153000
31 240 143930000 158550000 540 1080 69829000
32 239 161560000 168870000 360 960 67609000
33 239 162550000 147710000 570 705 50918000
34 235 170110000 186590000 600 840 52112000
35 233 175300000 171610000 600 840 62601000
36 231 151540000 147990000 540 900 65798000
37 230 152830000 153710000 600 780 53640000
38 230 175440000 192910000 480 870 55207000
39 225 149440000 145390000 360 720 64678000
40 224 148790000 159570000 540 1080 53395000
41 222 172120000 186780000 480 1080 50791000
42 219 154170000 163000000 540 750 55058000
43 218 175270000 182320000 300 630 54136000
44 214 162660000 146930000 480 750 65906000
45 212 194180000 175040000 540 720 61169000
46 209 160100000 148740000 240 720 53887000
47 209 150620000 156770000 540 720 68210000
48 204 160200000 168850000 480 840 54680000
49 204 152570000 187650000 360 720 60259000
50 203 154590000 176050000 180 720 67939000
51 202 159690000 145900000 420 1020 53948000
52 200 159020000 148060000 330 480 62602000
53 198 158300000 154530000 540 780 55268000
54 198 150550000 156860000 510 690 55057000
55 197 159570000 146170000 540 900 61786000
56 197 167880000 172840000 420 900 67686000
57 196 150540000 156850000 600 720 55263000
58 195 150350000 159740000 390 720 60211000
59 195 158730000 162860000 240 1080 67093000
60 192 168140000 166900000 600 900 66817000
61 192 144620000 155190000 540 1439 61900000
62 191 151090000 150120000 570 840 54663000
63 190 171380000 185880000 540 720 54516000
64 190 151250000 154590000 480 780 52383000
65 190 181000000 157460000 420 900 51159000
66 189 154650000 137660000 420 870 65396000
67 188 158730000 162860000 420 1080 55444000
68 187 174660000 167600000 600 1020 54069000
69 186 169800000 172800000 540 720 62376000
70 186 160880000 200660000 600 1439 64611000
71 185 164320000 180640000 480 1080 55332000
72 185 172170000 186500000 360 600 53955000
73 185 148150000 141300000 840 1020 64308000
74 185 154780000 148950000 420 780 63005000
75 184 158320000 171460000 405 660 62490000
76 181 151700000 150860000 540 660 54861000
77 181 151370000 161020000 420 570 64087000
78 180 176850000 156700000 540 1380 54797000
79 178 160650000 201370000 780 1439 61522000
80 178 176160000 193010000 780 960 66769000
81 177 151350000 159780000 255 435 66994000
82 177 155310000 168200000 480 720 63080000
83 176 169710000 199160000 600 1320 61520000
84 176 172210000 186210000 480 1200 54027000
85 175 187900000 162000000 420 1080 55456000
86 174 149580000 160810000 480 1080 54765000
87 174 151330000 153630000 300 420 60246000
88 173 150570000 156900000 540 780 69810000
89 173 178790000 157630000 420 1080 55477000
90 172 171470000 185770000 420 660 64230000
91 170 172080000 175650000 360 720 53922000
92 169 171100000 163700000 420 1080 55480000
93 169 168180000 160840000 420 660 64831000
94 168 156440000 172150000 540 780 65437000
95 168 187820000 161960000 480 1320 54007000
96 164 159560000 165500000 540 900 63099000
97 164 160880000 200660000 540 840 67970000
98 163 149200000 160150000 540 660 54274000
99 163 149280000 160010000 360 720 65195000
100 162 171310000 185730000 480 720 54341000
101 161 150580000 161560000 480 600 64410000
102 161 159690000 147040000 540 720 52824000
103 160 152720000 148410000 480 690 66147000
104 159 150540000 156850000 420 660 54588000
105 159 150910000 156040000 420 660 69776000
106 155 172120000 194570000 540 1200 62510000
107 155 156970000 161140000 480 1380 52149000
108 155 160770000 147250000 420 720 67619000
109 154 163310000 150170000 480 780 52170000
110 153 155680000 140180000 420 1080 54694000
111 152 152830000 153710000 600 780 60889000
112 152 194550000 175260000 420 1080 55657000
113 151 144880000 166610000 540 960 54191000
114 147 148790000 159570000 360 1200 60111000
115 147 155640000 167730000 480 720 62394000
116 146 162910000 150660000 480 1080 54966000
117 146 161420000 152690000 480 720 52322000
118 146 171700000 186070000 480 1080 68252000
119 146 169880000 183530000 600 1080 51533000
