# Instance C105.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
27    -1
28    -1
30    -1
33    -1
37    -1
40    -1
41    -1
43    -1
53    -1
54    -1
60    -1
62    -1
64    -1
65    -1
67    -1
68    -1
82    -1
86    -1
90    -1
93    -1
97    -1
98    -1
100   -1
102   -1
108   -1
111   -1
115   -1
116   -1
123   -1
124   -1
26    205
29    653
31    94
32    47
34    362
35    67
36    390
38    12
39    19
42    60
44    240
45    0
46    456
47    103
48    588
49    15
50    105
51    103
52    7
55    289
56    80
57    16
58    16
59    467
61    149
63    44
66    111
69    102
70    87
71    215
72    687
73    285
74    500
75    723
76    402
77    552
78    102
79    93
80    2
81    21
83    237
84    218
85    188
87    34
88    30
89    494
91    578
92    11
94    195
95    151
96    204
99    301
101   105
103   44
104   525
105   78
106   11
107   278
109   198
110   316
112   37
113   543
114   247
117   171
118   341
119   209
120   132
121   0
122   23
125   331
