# Instance C106.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
27    -1
29    -1
30    -1
31    -1
32    -1
33    -1
34    -1
36    -1
39    -1
40    -1
41    -1
42    -1
45    -1
46    -1
47    -1
48    -1
49    -1
51    -1
52    -1
54    -1
57    -1
58    -1
61    -1
62    -1
66    -1
67    -1
69    -1
70    -1
71    -1
72    -1
74    -1
77    -1
78    -1
79    -1
80    -1
81    -1
87    -1
92    -1
93    -1
102   -1
104   -1
105   -1
110   -1
112   -1
114   -1
115   -1
116   -1
119   -1
121   -1
123   -1
26    744
28    0
35    68
37    334
38    15
43    120
44    173
50    136
53    156
55    37
56    37
59    399
60    97
63    245
64    152
65    32
68    8
73    14
75    335
76    74
82    32
83    331
84    462
85    232
86    138
88    41
89    261
90    11
91    349
94    62
95    206
96    125
97    387
98    150
99    82
100   343
101   96
103   50
106   14
107   275
108   87
109   178
111   23
113   77
117   223
118   164
120   103
122   91
124   500
125   36
