# Instance C205.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
42    -1
45    -1
47    -1
55    -1
64    -1
73    -1
80    -1
85    -1
96    -1
109   -1
26    198
27    115
28    635
29    760
30    11
31    395
32    316
33    2673
34    400
35    1884
36    2055
37    1411
38    303
39    1288
40    982
41    82
43    9
44    1689
46    781
48    987
49    28
50    1342
51    840
52    110
53    849
54    134
56    394
57    53
58    239
59    1073
60    267
61    507
62    547
63    630
65    949
66    39
67    1017
68    2443
69    1229
70    1607
71    552
72    1138
74    188
75    1275
76    2026
77    356
78    124
79    486
81    1037
82    1491
83    620
84    939
86    160
87    32
88    3
89    312
90    84
91    1
92    0
93    342
94    139
95    2127
97    225
98    1423
99    51
100   18
101   1918
102   1732
103   1455
104   2080
105   2138
106   768
107   689
108   1124
110   1597
111   482
112   1431
113   643
114   1008
115   2053
116   987
117   601
118   7
119   87
120   582
121   1193
122   3
123   788
124   100
125   168
