# Instance R206.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
36    -1
37    -1
65    -1
70    -1
88    -1
89    -1
91    -1
97    -1
102   -1
117   -1
26    0
27    0
28    0
29    137
30    0
31    280
32    0
33    207
34    136
35    451
38    433
39    29
40    19
41    28
42    578
43    34
44    101
45    222
46    0
47    227
48    19
49    2
50    334
51    0
52    54
53    62
54    42
55    162
56    0
57    109
58    19
59    0
60    160
61    27
62    0
63    232
64    20
66    111
67    4
68    180
69    73
71    192
72    13
73    0
74    396
75    0
76    57
77    0
78    46
79    514
80    399
81    465
82    39
83    70
84    0
85    129
86    152
87    40
90    22
92    129
93    254
94    106
95    395
96    149
98    6
99    387
100   0
101   72
103   213
104   302
105   421
106   87
107   0
108   0
109   9
110   0
111   237
112   28
113   41
114   271
115   74
116   0
118   1
119   0
120   0
121   0
122   500
123   0
124   5
125   350
