# Instance C102.100_25-5-5-5 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
26    -1
28    -1
30    -1
31    -1
33    -1
34    -1
35    -1
36    -1
37    -1
38    -1
39    -1
42    -1
44    -1
45    -1
46    -1
47    -1
48    -1
49    -1
53    -1
54    -1
55    -1
56    -1
57    -1
58    -1
59    -1
61    -1
62    -1
63    -1
68    -1
72    -1
73    -1
74    -1
75    -1
76    -1
78    -1
79    -1
80    -1
82    -1
83    -1
84    -1
85    -1
87    -1
88    -1
91    -1
93    -1
94    -1
95    -1
96    -1
99    -1
100   -1
102   -1
103   -1
104   -1
105   -1
106   -1
107   -1
108   -1
110   -1
111   -1
112   -1
113   -1
115   -1
118   -1
119   -1
120   -1
121   -1
122   -1
123   -1
124   -1
125   -1
27    0
29    679
32    0
40    140
41    76
43    112
50    53
51    0
52    8
60    41
64    242
65    63
66    110
67    57
69    14
70    28
71    106
77    0
81    94
86    460
89    542
90    42
92    10
97    0
98    380
101   118
109   381
114   476
116   0
117   4
