# Instance C208.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
26    -1
28    -1
30    -1
32    -1
33    -1
39    -1
44    -1
45    -1
48    -1
58    -1
59    -1
63    -1
70    -1
76    -1
80    -1
81    -1
82    -1
85    -1
87    -1
88    -1
93    -1
97    -1
98    -1
105   -1
107   -1
108   -1
110   -1
111   -1
117   -1
119   -1
27    6
29    93
31    220
34    2066
35    663
36    353
37    420
38    384
40    1029
41    819
42    300
43    775
46    1946
47    10
49    10
50    321
51    165
52    16
53    25
54    135
55    59
56    270
57    274
60    384
61    649
62    48
64    103
65    281
66    1597
67    551
68    639
69    615
71    1591
72    578
73    1584
74    349
75    537
77    148
78    846
79    853
83    238
84    473
86    136
89    194
90    12
91    219
92    4
94    396
95    1445
96    354
99    10
100   13
101   1812
102   2493
103   113
104   214
106   1327
109   1023
112   65
113   569
114   703
115   2512
116   368
118   5
120   574
121   1966
122   336
123   28
124   66
125   240
