# Instance R110.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
26    -1
30    -1
35    -1
38    -1
39    -1
42    -1
44    -1
45    -1
46    -1
47    -1
48    -1
51    -1
52    -1
53    -1
58    -1
60    -1
62    -1
63    -1
67    -1
70    -1
71    -1
72    -1
74    -1
76    -1
79    -1
80    -1
82    -1
83    -1
84    -1
86    -1
92    -1
93    -1
95    -1
97    -1
99    -1
100   -1
101   -1
102   -1
106   -1
108   -1
110   -1
112   -1
114   -1
115   -1
119   -1
120   -1
121   -1
122   -1
123   -1
125   -1
27    16
28    74
29    26
31    45
32    30
33    34
34    40
36    2
37    24
40    22
41    39
43    45
49    20
50    4
54    11
55    25
56    24
57    15
59    69
61    40
64    10
65    51
66    20
68    20
69    27
73    99
75    104
77    23
78    49
81    71
85    127
87    11
88    20
89    1
90    25
91    3
94    0
96    16
98    10
103   18
104   12
105   27
107   3
109   24
111   48
113   6
116   83
117   2
118   32
124   30
