# Instance RC108.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
31    -1
33    -1
41    -1
42    -1
45    -1
46    -1
49    -1
50    -1
51    -1
53    -1
56    -1
57    -1
58    -1
62    -1
68    -1
74    -1
79    -1
80    -1
92    -1
99    -1
100   -1
101   -1
102   -1
103   -1
104   -1
111   -1
115   -1
120   -1
122   -1
123   -1
26    47
27    24
28    10
29    64
30    9
32    42
34    4
35    41
36    19
37    1
38    43
39    30
40    39
43    62
44    20
47    21
48    3
52    29
54    49
55    30
59    22
60    54
61    25
63    3
64    9
65    38
66    28
67    19
69    31
70    8
71    52
72    9
73    39
75    1
76    11
77    8
78    42
81    38
82    41
83    50
84    11
85    21
86    11
87    24
88    31
89    17
90    2
91    28
93    0
94    3
95    29
96    1
97    0
98    11
105   44
106   44
107   4
108   9
109   13
110   7
112   34
113   4
114   34
116   86
117   9
118   31
119   20
121   72
124   12
125   39
