# Instance RC207.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
27    -1
28    -1
29    -1
31    -1
34    -1
40    -1
44    -1
49    -1
50    -1
51    -1
53    -1
57    -1
62    -1
66    -1
69    -1
71    -1
72    -1
75    -1
80    -1
82    -1
85    -1
86    -1
87    -1
90    -1
92    -1
93    -1
103   -1
104   -1
108   -1
109   -1
26    209
30    28
32    122
33    18
35    311
36    24
37    92
38    116
39    27
41    29
42    265
43    138
45    73
46    92
47    116
48    28
52    23
54    1
55    105
56    59
58    40
59    21
60    309
61    5
63    25
64    32
65    225
67    32
68    371
70    32
73    401
74    166
76    89
77    38
78    37
79    389
81    128
83    306
84    20
88    36
89    6
91    294
94    6
95    104
96    129
97    12
98    212
99    333
100   177
101   86
102   235
105   302
106   227
107   10
110   94
111   146
112   127
113   100
114   144
115   208
116   517
117   0
118   69
119   142
120   1
121   106
122   476
123   10
124   67
125   146
