# Instance C204.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
35    -1
38    -1
62    -1
63    -1
70    -1
79    -1
100   -1
102   -1
120   -1
122   -1
26    0
27    0
28    0
29    494
30    0
31    0
32    0
33    203
34    1322
36    2649
37    0
39    0
40    28
41    0
42    0
43    0
44    0
45    0
46    0
47    0
48    1298
49    0
50    641
51    0
52    0
53    0
54    0
55    0
56    0
57    0
58    0
59    0
60    0
61    0
64    0
65    0
66    0
67    0
68    0
69    365
71    0
72    0
73    0
74    0
75    0
76    0
77    0
78    255
80    645
81    0
82    0
83    444
84    0
85    0
86    0
87    103
88    0
89    0
90    0
91    0
92    5
93    0
94    550
95    0
96    0
97    0
98    0
99    148
101   222
103   0
104   1931
105   0
106   0
107   0
108   0
109   313
110   0
111   0
112   639
113   0
114   0
115   0
116   0
117   659
118   0
119   0
121   0
123   0
124   53
125   161
