# Instance R104.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
27    -1
32    -1
33    -1
36    -1
38    -1
40    -1
43    -1
44    -1
46    -1
47    -1
50    -1
52    -1
55    -1
56    -1
59    -1
60    -1
61    -1
62    -1
64    -1
69    -1
72    -1
73    -1
74    -1
75    -1
76    -1
77    -1
80    -1
86    -1
87    -1
94    -1
95    -1
96    -1
99    -1
101   -1
102   -1
104   -1
105   -1
107   -1
108   -1
110   -1
113   -1
114   -1
115   -1
116   -1
117   -1
120   -1
121   -1
123   -1
124   -1
125   -1
26    0
28    0
29    104
30    0
31    0
34    6
35    0
37    0
39    0
41    0
42    0
45    0
48    1
49    0
51    0
53    0
54    0
57    0
58    0
63    19
65    0
66    0
67    0
68    0
70    0
71    0
78    82
79    0
81    0
82    0
83    148
84    0
85    0
88    0
89    0
90    0
91    0
92    11
93    0
97    0
98    0
100   0
103   0
106   0
109   71
111   0
112   25
118   0
119   0
122   0
