# Instance C203.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
26    -1
28    -1
31    -1
33    -1
36    -1
40    -1
41    -1
45    -1
50    -1
51    -1
57    -1
59    -1
60    -1
62    -1
64    -1
75    -1
76    -1
78    -1
79    -1
80    -1
85    -1
94    -1
102   -1
109   -1
111   -1
113   -1
114   -1
115   -1
118   -1
125   -1
27    0
29    1195
30    0
32    0
34    958
35    2351
37    0
38    989
39    0
42    1609
43    0
44    0
46    0
47    3
48    1417
49    0
52    27
53    0
54    0
55    10
56    0
58    639
61    90
63    259
65    1231
66    1692
67    362
68    0
69    1216
70    1666
71    0
72    0
73    0
74    416
77    0
81    724
82    0
83    163
84    0
86    0
87    7
88    0
89    325
90    475
91    150
92    6
93    668
95    1811
96    0
97    0
98    0
99    65
100   0
101   1104
103   300
104   1084
105   2080
106   0
107   0
108   0
110   0
112   610
116   0
117   315
119   0
120   0
121   0
122   0
123   0
124   373
