# Instance R202.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
28    -1
31    -1
35    -1
38    -1
42    -1
43    -1
44    -1
45    -1
47    -1
48    -1
49    -1
53    -1
56    -1
66    -1
68    -1
72    -1
76    -1
78    -1
81    -1
86    -1
91    -1
93    -1
97    -1
104   -1
105   -1
112   -1
113   -1
114   -1
116   -1
125   -1
26    0
27    0
29    120
30    0
32    0
33    70
34    14
36    15
37    0
39    13
40    99
41    80
46    0
50    560
51    0
52    99
54    5
55    85
57    397
58    36
59    0
60    117
61    9
62    0
63    105
64    17
65    3
67    25
69    194
70    8
71    119
73    0
74    69
75    0
77    0
79    182
80    501
82    9
83    801
84    0
85    449
87    71
88    15
89    206
90    0
92    128
94    102
95    773
96    238
98    196
99    136
100   0
101   243
102   509
103   302
106   342
107   0
108   0
109   188
110   0
111   119
115   348
117   2
118   605
119   0
120   0
121   0
122   151
123   0
124   250
