# Instance R103.100_25-5-5-5 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
27    -1
29    -1
30    -1
31    -1
32    -1
33    -1
34    -1
36    -1
37    -1
41    -1
44    -1
46    -1
47    -1
50    -1
51    -1
52    -1
53    -1
54    -1
56    -1
57    -1
59    -1
62    -1
64    -1
65    -1
66    -1
67    -1
68    -1
69    -1
70    -1
71    -1
72    -1
73    -1
74    -1
78    -1
79    -1
80    -1
82    -1
83    -1
85    -1
86    -1
87    -1
89    -1
90    -1
91    -1
92    -1
93    -1
94    -1
95    -1
96    -1
97    -1
98    -1
99    -1
100   -1
103   -1
104   -1
105   -1
106   -1
107   -1
108   -1
109   -1
110   -1
111   -1
112   -1
114   -1
115   -1
116   -1
119   -1
121   -1
122   -1
123   -1
26    0
28    0
35    3
38    11
39    0
40    20
42    50
43    0
45    0
48    4
49    0
55    33
58    8
60    29
61    0
63    29
75    0
76    0
77    0
81    58
84    0
88    0
101   18
102   60
113   4
117   0
118   144
120   0
124   27
125   121
