# Instance R111.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
27    -1
31    -1
32    -1
34    -1
35    -1
36    -1
38    -1
39    -1
43    -1
46    -1
54    -1
58    -1
68    -1
71    -1
72    -1
76    -1
84    -1
94    -1
97    -1
101   -1
104   -1
107   -1
108   -1
110   -1
113   -1
114   -1
116   -1
118   -1
120   -1
124   -1
26    11
28    41
29    58
30    0
33    64
37    10
40    29
41    14
42    118
44    23
45    41
47    61
48    6
49    35
50    33
51    34
52    7
53    1
55    7
56    2
57    43
59    31
60    42
61    18
62    29
63    32
64    15
65    63
66    63
67    18
69    1
70    18
73    3
74    62
75    35
77    3
78    44
79    72
80    23
81    53
82    31
83    57
85    18
86    26
87    33
88    1
89    24
90    8
91    56
92    33
93    112
95    65
96    8
98    1
99    110
100   19
102   45
103   2
105   9
106   44
109   68
111   34
112   6
115   44
117   12
119   7
121   48
122   81
123   0
125   110
