# Instance R108.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
30    -1
32    -1
43    -1
45    -1
49    -1
51    -1
52    -1
53    -1
54    -1
56    -1
57    -1
59    -1
60    -1
68    -1
70    -1
77    -1
83    -1
86    -1
87    -1
100   -1
108   -1
110   -1
111   -1
112   -1
113   -1
115   -1
117   -1
119   -1
122   -1
125   -1
26    0
27    0
28    0
29    69
31    0
33    0
34    28
35    0
36    6
37    0
38    104
39    0
40    29
41    0
42    0
44    0
46    0
47    0
48    26
50    47
55    0
58    0
61    0
62    0
63    20
64    0
65    0
66    0
67    0
69    7
71    0
72    0
73    0
74    0
75    0
76    0
78    77
79    0
80    99
81    0
82    0
84    0
85    0
88    0
89    0
90    0
91    0
92    0
93    0
94    29
95    0
96    0
97    0
98    0
99    0
101   0
102   120
103   0
104   11
105   0
106   0
107   0
109   53
114   0
116   0
118   0
120   0
121   0
123   0
124   8
