# Instance R104.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
26    -1
43    -1
47    -1
48    -1
51    -1
59    -1
75    -1
103   -1
118   -1
122   -1
27    0
28    0
29    106
30    0
31    0
32    0
33    31
34    42
35    0
36    2
37    0
38    77
39    0
40    23
41    0
42    0
44    0
45    0
46    0
49    0
50    17
52    0
53    0
54    0
55    0
56    0
57    0
58    0
60    0
61    0
62    0
63    21
64    0
65    0
66    0
67    0
68    0
69    12
70    0
71    0
72    0
73    0
74    0
76    0
77    0
78    55
79    0
80    58
81    0
82    0
83    122
84    0
85    0
86    0
87    3
88    0
89    0
90    0
91    0
92    7
93    0
94    38
95    0
96    0
97    0
98    0
99    36
100   0
101   55
102   79
104   20
105   0
106   0
107   0
108   0
109   9
110   0
111   0
112   68
113   0
114   0
115   0
116   0
117   0
119   0
120   0
121   0
123   0
124   62
125   79
