# Instance RC207.100_25-5-5-5 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
28    -1
31    -1
34    -1
35    -1
36    -1
37    -1
38    -1
39    -1
41    -1
42    -1
43    -1
44    -1
46    -1
48    -1
49    -1
50    -1
51    -1
52    -1
53    -1
54    -1
57    -1
58    -1
60    -1
63    -1
65    -1
66    -1
67    -1
68    -1
69    -1
70    -1
71    -1
73    -1
74    -1
76    -1
77    -1
79    -1
80    -1
81    -1
84    -1
85    -1
86    -1
87    -1
88    -1
89    -1
90    -1
91    -1
94    -1
95    -1
96    -1
98    -1
99    -1
100   -1
101   -1
102   -1
103   -1
106   -1
107   -1
108   -1
109   -1
110   -1
111   -1
113   -1
115   -1
117   -1
119   -1
120   -1
121   -1
123   -1
124   -1
125   -1
26    133
27    53
29    329
30    14
32    232
33    29
40    20
45    39
47    252
55    70
56    18
59    50
61    15
62    346
64    7
72    9
75    174
78    249
82    272
83    108
92    70
93    259
97    21
104   81
105   219
112   143
114   409
116   58
118   10
122   329
