# Instance R111.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
42    -1
43    -1
65    -1
68    -1
73    -1
77    -1
83    -1
101   -1
114   -1
119   -1
26    2
27    5
28    6
29    115
30    5
31    5
32    14
33    11
34    57
35    11
36    20
37    12
38    83
39    21
40    31
41    21
44    31
45    41
46    10
47    36
48    25
49    21
50    112
51    7
52    5
53    2
54    16
55    21
56    7
57    18
58    16
59    17
60    11
61    23
62    20
63    35
64    12
66    1
67    25
69    21
70    12
71    40
72    6
74    33
75    7
76    22
78    5
79    59
80    11
81    54
82    30
84    2
85    20
86    29
87    8
88    30
89    35
90    11
91    36
92    0
93    79
94    19
95    13
96    35
97    15
98    26
99    16
100   10
102   7
103   13
104   27
105   30
106   52
107   9
108   13
109   51
110   5
111   15
112   41
113   47
115   8
116   21
117   6
118   28
120   10
121   14
122   9
123   4
124   36
125   65
