# Instance C201.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
37    -1
53    -1
61    -1
64    -1
75    -1
77    -1
87    -1
106   -1
119   -1
123   -1
26    193
27    161
28    877
29    757
30    16
31    263
32    242
33    2532
34    1865
35    2175
36    2520
38    1128
39    1981
40    1226
41    1181
42    1536
43    878
44    565
45    3
46    48
47    18
48    1419
49    48
50    2495
51    1037
52    65
54    116
55    178
56    269
57    186
58    369
59    1157
60    428
62    710
63    277
65    629
66    781
67    719
68    1324
69    1562
70    153
71    590
72    263
73    2413
74    566
76    1712
78    505
79    328
80    811
81    114
82    43
83    742
84    1392
85    1017
86    29
88    3
89    456
90    181
91    367
92    0
93    616
94    574
95    333
96    1167
97    299
98    778
99    80
100   43
101   302
102   352
103   1924
104   1955
105   1675
107   203
108   1485
109   1483
110   1262
111   1426
112   152
113   37
114   1313
115   1065
116   1402
117   7
118   5
120   674
121   2832
122   98
124   404
125   208
