# Instance C203.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
27    -1
28    -1
29    -1
30    -1
32    -1
35    -1
40    -1
43    -1
44    -1
46    -1
50    -1
51    -1
52    -1
53    -1
56    -1
57    -1
58    -1
62    -1
64    -1
65    -1
67    -1
68    -1
70    -1
71    -1
74    -1
79    -1
81    -1
82    -1
84    -1
85    -1
86    -1
87    -1
89    -1
91    -1
92    -1
93    -1
99    -1
100   -1
102   -1
105   -1
107   -1
108   -1
110   -1
111   -1
113   -1
114   -1
116   -1
118   -1
119   -1
123   -1
26    0
31    23
33    2381
34    1505
36    1234
37    0
38    1773
39    0
41    0
42    840
45    0
47    17
48    688
49    0
54    0
55    126
59    0
60    238
61    243
63    481
66    108
69    1873
72    0
73    0
75    0
76    0
77    0
78    1171
80    578
83    329
88    0
90    36
94    203
95    2319
96    0
97    0
98    0
101   393
103   2130
104   1243
106   0
109   947
112   2967
115   0
117   341
120   0
121   0
122   0
124   4
125   373
