# Instance C103.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
28    -1
36    -1
37    -1
38    -1
39    -1
51    -1
54    -1
55    -1
56    -1
57    -1
59    -1
62    -1
64    -1
66    -1
68    -1
70    -1
71    -1
77    -1
79    -1
81    -1
95    -1
97    -1
103   -1
104   -1
105   -1
106   -1
109   -1
111   -1
115   -1
119   -1
26    0
27    0
29    169
30    0
31    525
32    0
33    251
34    151
35    210
40    17
41    0
42    62
43    0
44    0
45    0
46    0
47    489
48    526
49    0
50    106
52    38
53    0
58    83
60    124
61    205
63    70
65    221
67    8
69    48
72    0
73    0
74    871
75    0
76    0
78    259
80    7
82    0
83    10
84    0
85    0
86    0
87    104
88    0
89    367
90    46
91    474
92    3
93    708
94    396
96    0
98    0
99    300
100   0
101   134
102   416
107   0
108   0
110   0
112   48
113   468
114   0
116   0
117   119
118   29
120   0
121   0
122   0
123   0
124   194
125   507
