# Instance C101.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
26    -1
27    -1
29    -1
32    -1
33    -1
38    -1
42    -1
43    -1
44    -1
45    -1
50    -1
52    -1
54    -1
55    -1
57    -1
59    -1
60    -1
61    -1
62    -1
66    -1
69    -1
70    -1
72    -1
75    -1
77    -1
79    -1
80    -1
85    -1
87    -1
88    -1
89    -1
90    -1
92    -1
95    -1
96    -1
97    -1
98    -1
99    -1
100   -1
101   -1
103   -1
106   -1
107   -1
108   -1
114   -1
115   -1
117   -1
118   -1
119   -1
121   -1
28    22
30    15
31    79
34    141
35    133
36    157
37    555
39    314
40    249
41    406
46    197
47    596
48    198
49    25
51    46
53    3
56    180
58    4
63    242
64    348
65    75
67    1
68    8
71    367
73    486
74    242
76    540
78    17
81    353
82    25
83    252
84    425
86    272
91    106
93    462
94    312
102   133
104   237
105   252
109   201
110   6
111   79
112   10
113   43
116   726
120   153
122   17
123   30
124   525
125   246
