# Instance R209.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
27    -1
28    -1
29    -1
33    -1
35    -1
40    -1
41    -1
44    -1
51    -1
55    -1
60    -1
66    -1
67    -1
78    -1
80    -1
81    -1
84    -1
89    -1
93    -1
94    -1
100   -1
102   -1
105   -1
106   -1
108   -1
110   -1
111   -1
121   -1
122   -1
124   -1
26    548
30    7
31    200
32    135
34    81
36    14
37    170
38    304
39    19
42    270
43    81
45    427
46    16
47    146
48    6
49    107
50    91
52    1
53    19
54    62
56    76
57    507
58    10
59    332
61    3
62    435
63    121
64    11
65    99
68    218
69    68
70    7
71    195
72    34
73    95
74    68
75    226
76    259
77    32
79    109
82    167
83    145
85    174
86    50
87    19
88    5
90    1
91    7
92    36
95    113
96    163
97    14
98    190
99    340
101   18
103   46
104   204
107   75
109   162
112   222
113   17
114   347
115   299
116   191
117   12
118   174
119   144
120   9
123   71
125   115
