# Instance C108.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
26    -1
29    -1
30    -1
38    -1
39    -1
40    -1
43    -1
46    -1
47    -1
54    -1
55    -1
57    -1
62    -1
63    -1
66    -1
68    -1
69    -1
70    -1
74    -1
76    -1
77    -1
81    -1
82    -1
83    -1
84    -1
85    -1
86    -1
87    -1
88    -1
91    -1
92    -1
94    -1
97    -1
99    -1
100   -1
101   -1
104   -1
105   -1
106   -1
109   -1
111   -1
112   -1
113   -1
116   -1
117   -1
118   -1
121   -1
123   -1
124   -1
125   -1
27    700
28    12
31    112
32    62
33    4
34    94
35    52
36    103
37    49
41    314
42    10
44    69
45    4
48    202
49    5
50    45
51    153
52    119
53    90
56    48
58    18
59    403
60    156
61    317
64    468
65    110
67    9
71    328
72    305
73    129
75    363
78    145
79    6
80    1
89    30
90    4
93    308
95    223
96    18
98    76
102   433
103   8
107   124
108   119
110   404
114   330
115   10
119   49
120   80
122   303
