# Instance R103.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
34    -1
35    -1
38    -1
40    -1
42    -1
45    -1
52    -1
63    -1
66    -1
67    -1
69    -1
79    -1
80    -1
82    -1
89    -1
90    -1
91    -1
94    -1
96    -1
97    -1
98    -1
103   -1
104   -1
105   -1
109   -1
110   -1
114   -1
116   -1
121   -1
124   -1
26    0
27    0
28    0
29    41
30    0
31    55
32    0
33    34
36    25
37    0
39    0
41    0
43    0
44    0
46    0
47    6
48    14
49    0
50    65
51    0
53    0
54    0
55    9
56    0
57    0
58    4
59    0
60    56
61    0
62    0
64    3
65    65
68    0
70    0
71    0
72    0
73    0
74    2
75    0
76    0
77    0
78    92
81    82
83    10
84    0
85    0
86    0
87    4
88    0
92    26
93    33
95    150
99    93
100   0
101   24
102   72
106   0
107   0
108   0
111   0
112   71
113   33
115   0
117   0
118   14
119   0
120   0
122   0
123   0
125   80
