# Instance R102.100_25-5-5-5 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
26    -1
27    -1
30    -1
31    -1
32    -1
34    -1
35    -1
37    -1
39    -1
40    -1
42    -1
43    -1
44    -1
45    -1
46    -1
47    -1
53    -1
54    -1
56    -1
58    -1
61    -1
62    -1
63    -1
66    -1
67    -1
69    -1
71    -1
72    -1
74    -1
75    -1
76    -1
77    -1
78    -1
79    -1
80    -1
81    -1
82    -1
83    -1
85    -1
86    -1
87    -1
88    -1
89    -1
91    -1
92    -1
93    -1
95    -1
96    -1
97    -1
100   -1
101   -1
102   -1
103   -1
104   -1
105   -1
106   -1
108   -1
109   -1
110   -1
111   -1
112   -1
113   -1
114   -1
117   -1
118   -1
119   -1
120   -1
121   -1
122   -1
125   -1
28    0
29    84
33    16
36    13
38    92
41    2
48    11
49    74
50    59
51    0
52    28
55    8
57    62
59    0
60    73
64    0
65    67
68    82
70    0
73    0
84    0
90    0
94    17
98    27
99    4
107   0
115   37
116   0
123   0
124   50
