# Instance C207.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
26    -1
29    -1
32    -1
42    -1
46    -1
49    -1
51    -1
52    -1
53    -1
59    -1
60    -1
62    -1
63    -1
68    -1
69    -1
71    -1
74    -1
78    -1
79    -1
80    -1
83    -1
84    -1
89    -1
90    -1
94    -1
97    -1
99    -1
105   -1
113   -1
114   -1
27    82
28    597
30    4
31    52
33    1284
34    158
35    1172
36    162
37    104
38    527
39    1123
40    1011
41    378
43    1078
44    402
45    4
47    6
48    401
50    575
54    20
55    39
56    219
57    213
58    210
61    479
64    432
65    450
66    1100
67    1776
70    1703
72    741
73    974
75    1515
76    892
77    1847
81    802
82    793
85    881
86    114
87    6
88    12
91    275
92    6
93    108
95    1535
96    496
98    1084
100   36
101   1438
102   947
103   1706
104   892
106   102
107   1739
108   796
109   683
110   407
111   1118
112   823
115   2128
116   1156
117   400
118   4
119   655
120   717
121   2109
122   117
123   591
124   142
125   391
