# Instance R101.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
41    -1
56    -1
64    -1
74    -1
89    -1
90    -1
102   -1
106   -1
110   -1
115   -1
26    34
27    30
28    71
29    12
30    5
31    8
32    52
33    57
34    45
35    49
36    26
37    7
38    14
39    0
40    14
42    14
43    0
44    0
45    54
46    38
47    51
48    16
49    17
50    6
51    88
52    2
53    37
54    13
55    38
57    9
58    5
59    25
60    25
61    0
62    46
63    20
65    11
66    38
67    2
68    15
69    13
70    0
71    27
72    4
73    15
75    103
76    49
77    43
78    59
79    75
80    63
81    82
82    18
83    47
84    0
85    144
86    37
87    9
88    0
91    21
92    14
93    40
94    21
95    125
96    25
97    3
98    56
99    15
100   27
101   10
103   52
104   9
105   97
107   17
108   21
109   44
111   46
112   46
113   3
114   124
116   86
117   0
118   93
119   66
120   9
121   103
122   52
123   28
124   33
125   35
