# Instance RC107.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
26    -1
31    -1
33    -1
38    -1
48    -1
49    -1
51    -1
52    -1
53    -1
55    -1
56    -1
57    -1
74    -1
89    -1
90    -1
93    -1
99    -1
101   -1
103   -1
105   -1
108   -1
110   -1
113   -1
114   -1
116   -1
117   -1
119   -1
122   -1
124   -1
125   -1
27    12
28    72
29    48
30    3
32    38
34    25
35    37
36    22
37    12
39    34
40    5
41    15
42    32
43    17
44    45
45    6
46    36
47    8
50    17
54    5
58    48
59    2
60    37
61    24
62    12
63    16
64    32
65    31
66    34
67    27
68    11
69    32
70    7
71    30
72    28
73    22
75    22
76    12
77    21
78    27
79    18
80    38
81    31
82    82
83    18
84    2
85    41
86    3
87    17
88    14
91    8
92    17
94    6
95    21
96    19
97    24
98    2
100   22
102   8
104   40
106   10
107   1
109   49
111   23
112   15
115   33
118   11
120   17
121   95
123   24
