# Instance R107.100_25-5-5-5 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
26    -1
27    -1
28    -1
29    -1
30    -1
32    -1
33    -1
35    -1
36    -1
37    -1
40    -1
41    -1
42    -1
44    -1
45    -1
46    -1
47    -1
48    -1
54    -1
55    -1
59    -1
60    -1
61    -1
62    -1
63    -1
64    -1
65    -1
66    -1
68    -1
69    -1
70    -1
71    -1
72    -1
75    -1
77    -1
79    -1
80    -1
81    -1
82    -1
83    -1
84    -1
85    -1
86    -1
90    -1
91    -1
92    -1
93    -1
94    -1
95    -1
97    -1
98    -1
100   -1
102   -1
103   -1
104   -1
105   -1
106   -1
109   -1
110   -1
111   -1
112   -1
113   -1
114   -1
115   -1
116   -1
118   -1
119   -1
120   -1
122   -1
123   -1
31    29
34    34
38    55
39    0
43    0
49    0
50    83
51    0
52    22
53    0
56    0
57    0
58    11
67    2
73    0
74    6
76    0
78    4
87    24
88    0
89    0
96    0
99    121
101   38
107   0
108   0
117   17
121   0
124   5
125   154
