# Instance C101.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
38    -1
39    -1
40    -1
60    -1
75    -1
89    -1
95    -1
102   -1
110   -1
116   -1
26    263
27    441
28    62
29    258
30    15
31    332
32    37
33    222
34    2
35    184
36    261
37    366
41    126
42    87
43    4
44    107
45    2
46    742
47    1
48    566
49    16
50    18
51    240
52    10
53    535
54    1
55    155
56    63
57    27
58    28
59    78
61    281
62    242
63    247
64    555
65    187
66    158
67    0
68    3
69    76
70    168
71    419
72    951
73    237
74    163
76    454
77    289
78    242
79    5
80    14
81    158
82    8
83    307
84    547
85    22
86    27
87    62
88    144
90    19
91    715
92    11
93    409
94    772
96    105
97    366
98    305
99    294
100   644
101   78
103   1
104   45
105   225
106   26
107   39
108   30
109   207
111   41
112   73
113   550
114   175
115   14
117   92
118   336
119   103
120   103
121   56
122   246
123   20
124   669
125   306
