# Instance R202.100_25-5-5-5 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
27    -1
29    -1
30    -1
33    -1
34    -1
35    -1
36    -1
39    -1
40    -1
44    -1
45    -1
46    -1
47    -1
49    -1
50    -1
51    -1
53    -1
54    -1
55    -1
57    -1
60    -1
62    -1
64    -1
66    -1
67    -1
68    -1
70    -1
71    -1
72    -1
73    -1
74    -1
75    -1
77    -1
78    -1
81    -1
82    -1
83    -1
84    -1
88    -1
89    -1
90    -1
91    -1
92    -1
94    -1
95    -1
97    -1
98    -1
99    -1
100   -1
101   -1
102   -1
103   -1
104   -1
105   -1
106   -1
109   -1
110   -1
111   -1
112   -1
113   -1
115   -1
117   -1
118   -1
119   -1
120   -1
121   -1
122   -1
123   -1
124   -1
125   -1
26    0
28    0
31    30
32    0
37    0
38    658
41    20
42    60
43    201
48    77
52    95
56    0
58    41
59    0
61    17
63    119
65    91
69    217
76    91
79    602
80    166
85    238
86    187
87    92
93    168
96    85
107   0
108   0
114   506
116   0
