# Instance C106.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
32    -1
36    -1
37    -1
48    -1
54    -1
62    -1
73    -1
84    -1
96    -1
103   -1
26    43
27    27
28    41
29    628
30    2
31    104
33    50
34    290
35    52
38    3
39    450
40    77
41    318
42    4
43    81
44    238
45    4
46    417
47    281
49    12
50    97
51    241
52    163
53    368
55    88
56    158
57    0
58    23
59    212
60    113
61    182
63    29
64    534
65    81
66    30
67    14
68    14
69    269
70    202
71    356
72    511
74    449
75    364
76    31
77    276
78    206
79    75
80    1
81    84
82    20
83    13
85    96
86    106
87    33
88    117
89    511
90    14
91    365
92    0
93    634
94    383
95    114
97    220
98    122
99    38
100   564
101   149
102   403
104   322
105   41
106   38
107   225
108   2
109   6
110   26
111   29
112   14
113   506
114   450
115   14
116   757
117   72
118   38
119   8
120   34
121   13
122   172
123   30
124   495
125   256
