# Instance C206.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
27    -1
28    -1
33    -1
34    -1
35    -1
36    -1
38    -1
40    -1
42    -1
47    -1
50    -1
51    -1
53    -1
57    -1
60    -1
61    -1
64    -1
69    -1
72    -1
73    -1
74    -1
75    -1
76    -1
77    -1
79    -1
80    -1
81    -1
82    -1
86    -1
91    -1
93    -1
94    -1
95    -1
96    -1
98    -1
99    -1
100   -1
102   -1
103   -1
104   -1
106   -1
110   -1
114   -1
116   -1
118   -1
120   -1
121   -1
122   -1
123   -1
124   -1
26    207
29    755
30    12
31    58
32    374
37    1348
39    945
41    1139
43    378
44    418
45    9
46    2110
48    4
49    9
52    9
54    4
55    5
56    129
58    200
59    630
62    45
63    9
65    586
66    2228
67    1263
68    2047
70    128
71    1800
78    676
83    1102
84    110
85    486
87    14
88    2
89    114
90    157
92    2
97    127
101   139
105   2191
107   1358
108   98
109   1500
111   1589
112   991
113   743
115   246
117   117
119   163
125   6
