# Instance R202.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
34    -1
41    -1
42    -1
55    -1
62    -1
67    -1
69    -1
88    -1
100   -1
123   -1
26    0
27    0
28    0
29    615
30    0
31    276
32    0
33    328
35    486
36    7
37    0
38    63
39    18
40    12
43    146
44    206
45    477
46    0
47    279
48    198
49    301
50    415
51    0
52    18
53    107
54    45
56    0
57    416
58    6
59    0
60    85
61    6
63    229
64    9
65    53
66    194
68    358
70    21
71    345
72    40
73    0
74    101
75    0
76    12
77    0
78    110
79    617
80    401
81    542
82    234
83    384
84    0
85    602
86    49
87    137
89    181
90    10
91    492
92    214
93    196
94    89
95    331
96    94
97    0
98    19
99    228
101   61
102   693
103   123
104   316
105   202
106   184
107   0
108   0
109   432
110   0
111   164
112   416
113   17
114   641
115   104
116   0
117   5
118   701
119   0
120   0
121   0
122   431
124   44
125   247
