# Instance R112.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
26    -1
28    -1
34    -1
40    -1
42    -1
69    -1
70    -1
84    -1
110   -1
115   -1
27    14
29    8
30    13
31    10
32    26
33    21
35    6
36    13
37    11
38    21
39    5
41    8
43    40
44    13
45    72
46    8
47    38
48    36
49    2
50    37
51    5
52    5
53    4
54    15
55    2
56    15
57    10
58    18
59    28
60    9
61    21
62    46
63    26
64    7
65    30
66    24
67    16
68    61
71    52
72    4
73    29
74    34
75    63
76    1
77    0
78    19
79    1
80    9
81    44
82    2
83    44
85    35
86    14
87    24
88    14
89    46
90    33
91    54
92    10
93    72
94    0
95    23
96    7
97    9
98    5
99    39
100   7
101   11
102   28
103   2
104   34
105   38
106   6
107   10
108   21
109   26
111   19
112   6
113   1
114   25
116   45
117   14
118   6
119   15
120   2
121   6
122   28
123   14
124   12
125   4
