# Instance R210.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
26    -1
28    -1
29    -1
30    -1
34    -1
37    -1
38    -1
41    -1
44    -1
45    -1
47    -1
51    -1
54    -1
68    -1
71    -1
72    -1
79    -1
82    -1
88    -1
90    -1
95    -1
99    -1
100   -1
103   -1
109   -1
112   -1
117   -1
121   -1
122   -1
123   -1
27    4
31    247
32    69
33    277
35    151
36    21
39    32
40    98
42    236
43    227
46    0
48    185
49    76
50    757
52    8
53    3
55    123
56    17
57    146
58    19
59    157
60    620
61    5
62    193
63    248
64    5
65    80
66    194
67    16
69    158
70    7
73    107
74    244
75    180
76    132
77    3
78    212
80    134
81    203
83    418
84    13
85    90
86    125
87    108
89    19
91    262
92    112
93    6
94    144
96    36
97    18
98    38
101   41
102   369
104   283
105   109
106   218
107   13
108   5
110   88
111   141
113   59
114   67
115   67
116   78
118   99
119   141
120   4
124   54
125   451
