# Instance RC105.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
30    -1
33    -1
34    -1
35    -1
37    -1
39    -1
40    -1
45    -1
48    -1
56    -1
61    -1
64    -1
65    -1
66    -1
71    -1
72    -1
73    -1
75    -1
79    -1
80    -1
84    -1
91    -1
92    -1
93    -1
94    -1
98    -1
101   -1
115   -1
121   -1
125   -1
26    56
27    22
28    34
29    40
31    38
32    26
36    28
38    95
41    49
42    48
43    3
44    15
46    25
47    1
49    18
50    11
51    56
52    6
53    18
54    6
55    17
57    6
58    2
59    13
60    21
62    63
63    18
67    2
68    81
69    18
70    1
74    35
76    61
77    12
78    69
81    115
82    5
83    57
85    122
86    39
87    6
88    31
89    48
90    1
95    9
96    7
97    25
99    95
100   26
102   36
103   7
104   40
105   167
106   44
107   4
108   11
109   32
110   20
111   19
112   10
113   18
114   67
116   42
117   2
118   44
119   44
120   10
122   4
123   2
124   10
