# Instance C205.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
27    -1
33    -1
34    -1
35    -1
40    -1
41    -1
49    -1
53    -1
58    -1
59    -1
65    -1
70    -1
71    -1
77    -1
79    -1
83    -1
84    -1
86    -1
88    -1
90    -1
96    -1
104   -1
107   -1
108   -1
109   -1
111   -1
112   -1
123   -1
124   -1
125   -1
26    142
28    133
29    379
30    5
31    266
32    271
36    385
37    1834
38    486
39    1786
42    391
43    262
44    425
45    6
46    639
47    11
48    751
50    2422
51    88
52    102
54    298
55    160
56    420
57    406
60    636
61    537
62    298
63    581
64    108
66    1526
67    2304
68    682
69    1807
72    882
73    1357
74    130
75    1182
76    1915
78    217
80    727
81    1207
82    919
85    702
87    5
89    16
91    241
92    6
93    533
94    268
95    760
97    2
98    899
99    2
100   18
101   1661
102   2752
103   326
105   1568
106   2054
110   1121
113   369
114   610
115   1294
116   633
117   489
118   3
119   96
120   318
121   2285
122   81
