# Instance C207.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
33    -1
63    -1
69    -1
77    -1
86    -1
93    -1
99    -1
113   -1
117   -1
121   -1
26    191
27    120
28    180
29    345
30    8
31    183
32    375
34    1070
35    1973
36    2032
37    898
38    334
39    312
40    134
41    392
42    944
43    35
44    649
45    2
46    799
47    6
48    129
49    1
50    1218
51    451
52    5
53    469
54    1
55    50
56    16
57    83
58    145
59    437
60    332
61    148
62    266
64    311
65    1149
66    2011
67    75
68    1904
70    1258
71    927
72    758
73    1796
74    31
75    176
76    974
78    170
79    881
80    369
81    957
82    349
83    276
84    484
85    506
87    15
88    6
89    226
90    340
91    85
92    7
94    114
95    137
96    1563
97    131
98    59
100   5
101   1960
102   1285
103   1795
104   1273
105   1084
106   147
107   442
108   909
109   1478
110   1373
111   1107
112   104
114   350
115   2361
116   382
118   0
119   192
120   495
122   242
123   945
124   170
125   76
