# Instance C204.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
26    -1
29    -1
31    -1
35    -1
37    -1
39    -1
41    -1
42    -1
44    -1
49    -1
51    -1
54    -1
56    -1
57    -1
61    -1
64    -1
65    -1
67    -1
70    -1
71    -1
72    -1
73    -1
74    -1
75    -1
76    -1
77    -1
79    -1
80    -1
81    -1
83    -1
85    -1
90    -1
92    -1
93    -1
94    -1
95    -1
98    -1
102   -1
103   -1
105   -1
106   -1
107   -1
110   -1
111   -1
112   -1
114   -1
119   -1
120   -1
123   -1
124   -1
27    0
28    0
30    0
32    0
33    350
34    514
36    1442
38    833
40    955
43    0
45    0
46    0
47    0
48    301
50    163
52    0
53    0
55    0
58    0
59    0
60    0
62    0
63    696
66    0
68    0
69    959
78    188
82    0
84    0
86    0
87    87
88    0
89    0
91    0
96    0
97    0
99    157
100   0
101   293
104   2329
108   0
109   1028
113   0
115   0
116   0
117   337
118   0
121   0
122   0
125   305
