# Instance RC202.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
28    -1
40    -1
45    -1
46    -1
50    -1
54    -1
55    -1
56    -1
57    -1
59    -1
61    -1
62    -1
68    -1
74    -1
75    -1
76    -1
80    -1
84    -1
89    -1
90    -1
92    -1
93    -1
94    -1
99    -1
114   -1
116   -1
119   -1
120   -1
122   -1
123   -1
26    0
27    0
29    366
30    0
31    189
32    0
33    157
34    112
35    482
36    78
37    0
38    638
39    22
41    76
42    701
43    48
44    144
47    65
48    28
49    255
51    0
52    24
53    79
58    61
60    415
63    126
64    35
65    6
66    206
67    18
69    48
70    10
71    244
72    16
73    0
77    0
78    319
79    263
81    522
82    251
83    627
85    437
86    88
87    13
88    1
91    364
95    697
96    36
97    0
98    4
100   0
101   199
102   113
103   221
104   333
105   64
106   165
107   0
108   0
109   52
110   0
111   282
112   138
113   141
115   101
117   8
118   433
121   0
124   244
125   572
