# Instance C205.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
26    -1
31    -1
32    -1
34    -1
35    -1
38    -1
40    -1
41    -1
44    -1
45    -1
48    -1
50    -1
52    -1
53    -1
54    -1
56    -1
58    -1
60    -1
62    -1
63    -1
64    -1
65    -1
66    -1
68    -1
70    -1
71    -1
72    -1
73    -1
74    -1
75    -1
79    -1
82    -1
83    -1
84    -1
85    -1
90    -1
91    -1
93    -1
95    -1
96    -1
99    -1
104   -1
106   -1
111   -1
112   -1
114   -1
117   -1
118   -1
120   -1
125   -1
27    127
28    169
29    1135
30    11
33    1614
36    1233
37    16
39    69
42    329
43    1177
46    2386
47    5
49    33
51    1385
55    213
57    138
59    931
61    126
67    146
69    1411
76    1389
77    505
78    235
80    911
81    441
86    14
87    32
88    11
89    151
92    11
94    414
97    198
98    1074
100   3
101   1690
102   1721
103   845
105   1900
107   390
108   571
109   969
110   941
113   932
115   118
116   1306
119   185
121   2084
122   41
123   90
124   11
