# Instance R112.100_25-5-5-5 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
26    -1
27    -1
28    -1
29    -1
30    -1
31    -1
32    -1
33    -1
35    -1
36    -1
38    -1
39    -1
41    -1
42    -1
44    -1
48    -1
49    -1
51    -1
52    -1
54    -1
55    -1
57    -1
58    -1
59    -1
60    -1
61    -1
62    -1
63    -1
64    -1
69    -1
71    -1
72    -1
73    -1
74    -1
76    -1
77    -1
78    -1
79    -1
80    -1
81    -1
82    -1
83    -1
84    -1
85    -1
86    -1
87    -1
88    -1
89    -1
90    -1
91    -1
93    -1
94    -1
95    -1
96    -1
97    -1
98    -1
100   -1
102   -1
103   -1
104   -1
105   -1
109   -1
113   -1
115   -1
116   -1
117   -1
120   -1
122   -1
123   -1
125   -1
34    25
37    9
40    28
43    3
45    6
46    12
47    10
50    4
53    4
56    3
65    37
66    36
67    24
68    4
70    24
75    22
92    19
99    29
101   20
106   15
107   8
108   10
110   23
111   42
112   34
114   57
118   47
119   41
121   41
124   13
