# Instance C105.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
30    -1
35    -1
36    -1
37    -1
38    -1
39    -1
41    -1
42    -1
44    -1
45    -1
49    -1
50    -1
52    -1
54    -1
55    -1
63    -1
64    -1
66    -1
67    -1
68    -1
70    -1
71    -1
72    -1
74    -1
75    -1
79    -1
81    -1
83    -1
84    -1
85    -1
86    -1
87    -1
88    -1
90    -1
92    -1
95    -1
97    -1
98    -1
100   -1
102   -1
104   -1
106   -1
107   -1
108   -1
109   -1
110   -1
113   -1
117   -1
122   -1
123   -1
26    737
27    468
28    23
29    455
31    197
32    116
33    164
34    210
40    212
43    114
46    200
47    69
48    102
51    269
53    430
56    158
57    27
58    15
59    714
60    113
61    20
62    331
65    157
69    331
73    344
76    695
77    833
78    226
80    47
82    31
89    582
91    67
93    132
94    222
96    45
99    293
101   102
103   60
105   576
111   49
112   45
114   460
115   11
116   125
118   242
119   13
120   22
121   35
124   586
125   121
