# Instance C206.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
30    -1
63    -1
67    -1
73    -1
80    -1
86    -1
109   -1
112   -1
121   -1
123   -1
26    198
27    15
28    420
29    523
31    151
32    435
33    1834
34    2231
35    1622
36    2070
37    1953
38    606
39    605
40    1725
41    193
42    1842
43    1176
44    913
45    1
46    1782
47    8
48    756
49    4
50    2189
51    171
52    77
53    1026
54    160
55    118
56    344
57    321
58    179
59    947
60    182
61    551
62    360
64    359
65    229
66    723
68    412
69    17
70    1662
71    70
72    116
74    438
75    1069
76    458
77    28
78    44
79    71
81    546
82    1218
83    997
84    88
85    626
87    8
88    13
89    142
90    486
91    154
92    10
93    370
94    308
95    685
96    1830
97    35
98    1549
99    59
100   2
101   943
102   2564
103   5
104   1457
105   1669
106   1185
107   252
108   852
110   246
111   528
113   1239
114   316
115   955
116   1126
117   418
118   3
119   370
120   66
122   181
124   235
125   21
