# Instance R106.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
26    -1
32    -1
36    -1
37    -1
47    -1
50    -1
52    -1
56    -1
64    -1
67    -1
69    -1
74    -1
75    -1
80    -1
81    -1
83    -1
85    -1
86    -1
88    -1
90    -1
94    -1
98    -1
101   -1
104   -1
107   -1
108   -1
109   -1
114   -1
122   -1
123   -1
27    0
28    0
29    79
30    0
31    37
33    71
34    57
35    7
38    69
39    2
40    22
41    50
42    96
43    68
44    20
45    84
46    0
48    25
49    17
51    0
53    26
54    7
55    46
57    63
58    15
59    0
60    89
61    5
62    0
63    32
65    17
66    53
68    6
70    3
71    23
72    0
73    0
76    18
77    0
78    40
79    67
82    11
84    0
87    19
89    23
91    61
92    7
93    109
95    146
96    6
97    0
99    22
100   0
102   91
103   2
105   161
106   37
110   0
111   27
112   79
113   17
115   14
116   0
117   2
118   85
119   0
120   0
121   0
124   46
125   141
