# Instance C106.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
29    -1
38    -1
42    -1
45    -1
46    -1
48    -1
53    -1
54    -1
55    -1
59    -1
60    -1
63    -1
64    -1
67    -1
78    -1
82    -1
83    -1
88    -1
89    -1
90    -1
92    -1
93    -1
95    -1
97    -1
114   -1
118   -1
119   -1
120   -1
122   -1
124   -1
26    322
27    773
28    22
30    10
31    365
32    128
33    146
34    25
35    4
36    411
37    227
39    291
40    178
41    212
43    15
44    8
47    682
49    27
50    121
51    218
52    240
56    119
57    23
58    11
61    115
62    229
65    125
66    5
68    7
69    139
70    88
71    282
72    624
73    476
74    242
75    36
76    91
77    20
79    57
80    33
81    273
84    438
85    220
86    58
87    87
91    316
94    546
96    66
98    227
99    51
100   939
101   118
102   250
103   18
104   291
105   641
106   13
107   285
108   54
109   32
110   256
111   27
112   15
113   139
115   0
116   670
117   74
121   22
123   0
125   305
