# Instance C103.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
28    -1
29    -1
30    -1
32    -1
36    -1
38    -1
42    -1
43    -1
44    -1
45    -1
46    -1
48    -1
50    -1
51    -1
54    -1
56    -1
57    -1
59    -1
64    -1
65    -1
67    -1
69    -1
71    -1
72    -1
73    -1
78    -1
81    -1
83    -1
84    -1
85    -1
88    -1
91    -1
95    -1
97    -1
100   -1
102   -1
103   -1
105   -1
106   -1
107   -1
108   -1
111   -1
112   -1
115   -1
116   -1
117   -1
119   -1
120   -1
123   -1
124   -1
26    0
27    0
31    621
33    68
34    526
35    342
37    0
39    0
40    58
41    0
47    621
49    0
52    243
53    0
55    362
58    87
60    172
61    388
62    0
63    129
66    4
68    0
70    122
74    462
75    0
76    0
77    0
79    0
80    68
82    0
86    0
87    93
89    468
90    45
92    0
93    178
94    898
96    0
98    0
99    53
101   75
104   276
109   163
110   0
113   556
114   0
118   156
121   0
122   0
125   133
