# Instance RC103.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
27    -1
32    -1
33    -1
38    -1
41    -1
50    -1
53    -1
55    -1
56    -1
63    -1
64    -1
65    -1
68    -1
71    -1
79    -1
93    -1
94    -1
95    -1
98    -1
100   -1
107   -1
109   -1
112   -1
115   -1
116   -1
118   -1
120   -1
121   -1
124   -1
125   -1
26    0
28    0
29    47
30    0
31    40
34    37
35    28
36    1
37    0
39    0
40    26
42    87
43    0
44    0
45    0
46    0
47    30
48    5
49    0
51    0
52    3
54    0
57    0
58    0
59    0
60    96
61    0
62    0
66    11
67    2
69    37
70    3
72    0
73    0
74    42
75    0
76    0
77    0
78    29
80    63
81    37
82    0
83    31
84    0
85    0
86    0
87    37
88    0
89    18
90    8
91    62
92    21
96    0
97    0
99    84
101   20
102   18
103   47
104   25
105   150
106   0
108   0
110   0
111   0
113   61
114   0
117   10
119   0
122   0
123   0
