# Instance C102.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
30    -1
47    -1
79    -1
86    -1
92    -1
110   -1
112   -1
113   -1
118   -1
122   -1
26    0
27    0
28    0
29    187
31    454
32    0
33    253
34    431
35    85
36    343
37    0
38    27
39    80
40    100
41    320
42    72
43    98
44    138
45    3
46    0
48    726
49    19
50    39
51    0
52    221
53    545
54    352
55    127
56    0
57    1
58    62
59    0
60    220
61    107
62    0
63    56
64    339
65    190
66    23
67    43
68    2
69    255
70    513
71    197
72    327
73    0
74    838
75    0
76    98
77    0
78    25
80    83
81    45
82    18
83    432
84    0
85    539
87    5
88    134
89    3
90    76
91    327
93    248
94    532
95    221
96    157
97    0
98    451
99    152
100   0
101   163
102   479
103   66
104   482
105   546
106   15
107   0
108   0
109   260
111   126
114   162
115   18
116   0
117   23
119   0
120   0
121   0
123   0
124   194
125   507
