# Instance R207.100_25-5-5-5 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
26    -1
28    -1
29    -1
30    -1
31    -1
32    -1
34    -1
35    -1
36    -1
37    -1
38    -1
39    -1
41    -1
42    -1
43    -1
44    -1
50    -1
51    -1
52    -1
53    -1
54    -1
56    -1
57    -1
59    -1
60    -1
61    -1
62    -1
63    -1
65    -1
66    -1
67    -1
68    -1
69    -1
70    -1
71    -1
73    -1
74    -1
76    -1
77    -1
78    -1
79    -1
80    -1
81    -1
83    -1
87    -1
88    -1
91    -1
92    -1
93    -1
94    -1
95    -1
97    -1
98    -1
99    -1
100   -1
101   -1
102   -1
104   -1
105   -1
106   -1
108   -1
109   -1
110   -1
111   -1
113   -1
116   -1
118   -1
122   -1
124   -1
125   -1
27    0
33    238
40    87
45    0
46    0
47    128
48    142
49    0
55    103
58    17
64    14
72    0
75    0
82    0
84    0
85    0
86    0
89    120
90    9
96    0
103   47
107   0
112   129
114   0
115   0
117   8
119   0
120   0
121   0
123   0
