# Instance R112.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
26    -1
28    -1
29    -1
31    -1
34    -1
35    -1
39    -1
44    -1
45    -1
50    -1
59    -1
60    -1
63    -1
64    -1
73    -1
76    -1
78    -1
79    -1
80    -1
82    -1
83    -1
94    -1
99    -1
104   -1
107   -1
108   -1
110   -1
111   -1
115   -1
123   -1
27    4
30    1
32    2
33    25
36    2
37    13
38    27
40    0
41    11
42    12
43    4
46    10
47    1
48    33
49    55
51    63
52    2
53    0
54    3
55    20
56    14
57    57
58    3
61    17
62    69
65    1
66    41
67    20
68    68
69    24
70    28
71    36
72    23
74    11
75    54
77    6
81    14
84    14
85    67
86    24
87    17
88    16
89    4
90    7
91    68
92    0
93    46
95    35
96    18
97    5
98    6
100   25
101   7
102   55
103   16
105   44
106   38
109   55
112   12
113   8
114   35
116   38
117   9
118   25
119   58
120   7
121   2
122   22
124   9
125   31
