# Instance RC106.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
28    -1
30    -1
31    -1
34    -1
39    -1
40    -1
41    -1
42    -1
43    -1
44    -1
45    -1
46    -1
47    -1
50    -1
51    -1
52    -1
54    -1
56    -1
66    -1
67    -1
68    -1
71    -1
72    -1
76    -1
78    -1
81    -1
83    -1
84    -1
85    -1
88    -1
89    -1
91    -1
92    -1
95    -1
97    -1
98    -1
99    -1
100   -1
104   -1
107   -1
110   -1
111   -1
114   -1
115   -1
116   -1
117   -1
119   -1
122   -1
123   -1
125   -1
26    25
27    6
29    94
32    12
33    25
35    73
36    34
37    25
38    64
48    7
49    73
53    25
55    27
57    41
58    0
59    35
60    37
61    3
62    72
63    18
64    32
65    42
69    15
70    33
73    100
74    50
75    46
77    30
79    50
80    90
82    81
86    20
87    35
90    8
93    102
94    9
96    0
101   14
102   79
103   20
105   111
106   64
108   7
109   22
112   75
113   13
118   127
120   12
121   78
124   8
