# Instance C102.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
34    -1
37    -1
39    -1
41    -1
42    -1
44    -1
45    -1
48    -1
50    -1
53    -1
54    -1
57    -1
58    -1
60    -1
63    -1
65    -1
70    -1
72    -1
73    -1
74    -1
75    -1
77    -1
82    -1
83    -1
85    -1
86    -1
90    -1
91    -1
92    -1
97    -1
98    -1
99    -1
101   -1
104   -1
105   -1
106   -1
110   -1
111   -1
112   -1
113   -1
114   -1
115   -1
116   -1
117   -1
118   -1
119   -1
121   -1
123   -1
124   -1
125   -1
26    0
27    0
28    0
29    26
30    0
31    92
32    0
33    124
35    0
36    311
38    10
40    176
43    110
46    0
47    395
49    46
51    0
52    172
55    294
56    0
59    0
61    50
62    0
64    390
66    89
67    31
68    0
69    289
71    58
76    219
78    46
79    148
80    94
81    300
84    0
87    237
88    79
89    47
93    134
94    449
95    167
96    146
100   0
102   519
103   81
107   0
108   0
109   269
120   0
122   470
