# Instance R102.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
26    -1
36    -1
37    -1
39    -1
44    -1
45    -1
47    -1
53    -1
59    -1
73    -1
76    -1
79    -1
80    -1
82    -1
83    -1
86    -1
89    -1
90    -1
93    -1
101   -1
106   -1
107   -1
108   -1
110   -1
112   -1
115   -1
116   -1
117   -1
123   -1
124   -1
27    0
28    0
29    11
30    0
31    17
32    0
33    17
34    14
35    31
38    100
40    14
41    27
42    61
43    11
46    0
48    20
49    101
50    95
51    0
52    6
54    26
55    41
56    0
57    74
58    8
60    12
61    0
62    0
63    25
64    2
65    53
66    58
67    1
68    44
69    27
70    0
71    27
72    0
74    32
75    0
77    0
78    52
81    9
84    0
85    112
87    23
88    0
91    37
92    11
94    5
95    70
96    17
97    0
98    36
99    19
100   0
102   121
103   59
104   16
105   129
109   64
111   7
113   49
114   25
118   105
119   0
120   0
121   0
122   104
125   59
