# Instance R204.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
28    -1
32    -1
60    -1
62    -1
82    -1
95    -1
97    -1
102   -1
110   -1
117   -1
26    0
27    0
29    43
30    0
31    0
33    251
34    51
35    0
36    130
37    0
38    109
39    0
40    100
41    0
42    0
43    0
44    0
45    0
46    0
47    0
48    127
49    0
50    695
51    0
52    0
53    0
54    0
55    0
56    0
57    0
58    0
59    0
61    0
63    175
64    0
65    0
66    0
67    0
68    0
69    23
70    0
71    0
72    0
73    0
74    0
75    0
76    0
77    0
78    16
79    0
80    592
81    0
83    620
84    0
85    0
86    0
87    161
88    0
89    0
90    0
91    0
92    199
93    0
94    62
96    0
98    0
99    458
100   0
101   148
103   0
104   253
105   0
106   0
107   0
108   0
109   134
111   0
112   291
113   0
114   0
115   0
116   0
118   0
119   0
120   0
121   0
122   0
123   0
124   132
125   273
