# Instance C208.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
28    -1
34    -1
45    -1
56    -1
59    -1
62    -1
85    -1
86    -1
93    -1
101   -1
26    7
27    9
29    713
30    3
31    212
32    615
33    1575
35    1815
36    2277
37    272
38    1179
39    440
40    545
41    64
42    816
43    940
44    50
46    2033
47    5
48    1224
49    14
50    1050
51    1245
52    8
53    364
54    50
55    20
57    105
58    138
60    582
61    803
63    496
64    737
65    814
66    925
67    2340
68    2025
69    680
70    1514
71    1230
72    843
73    1766
74    1
75    1132
76    1183
77    359
78    430
79    681
80    518
81    1064
82    713
83    497
84    89
87    7
88    9
89    212
90    405
91    204
92    6
94    428
95    1219
96    223
97    45
98    562
99    11
100   1
102   1060
103   1003
104   554
105   480
106   1727
107   576
108   1028
109   378
110   1288
111   483
112   1755
113   118
114   749
115   2387
116   705
117   423
118   7
119   497
120   313
121   795
122   120
123   704
124   77
125   48
